39,5,77516,0,13,2,8,3,0,1,2174,0,40,0,0
50,1,83311,0,13,0,4,2,0,1,0,0,13,0,0
38,0,215646,3,9,1,6,3,0,1,0,0,40,0,0
53,0,234721,2,7,0,6,2,4,1,0,0,40,0,0
37,0,280464,1,10,0,4,2,4,1,0,0,80,0,1
23,0,122272,0,13,2,8,1,0,0,0,0,30,0,0
32,0,205019,5,12,2,3,3,4,1,0,0,50,0,0
40,0,121772,6,11,0,1,2,1,1,0,0,40,-1,1
34,0,245487,8,4,0,10,2,2,1,0,0,45,20,0
25,1,176756,3,9,2,9,1,0,1,0,0,35,0,0
32,0,186824,3,9,2,7,5,0,1,0,0,40,0,0
38,0,28887,2,7,0,3,2,0,1,0,0,50,0,0
54,0,302146,3,9,3,2,5,4,0,0,0,20,0,0
35,3,76845,7,5,0,9,2,4,1,0,0,40,0,0
43,0,117037,2,7,0,10,2,0,1,0,2042,40,0,0
59,0,109015,3,9,1,0,5,0,0,0,0,40,0,0
19,0,168294,3,9,2,1,1,0,1,0,0,40,0,0
49,0,193366,3,9,0,1,2,0,1,0,0,40,0,0
20,0,266015,1,10,2,3,1,4,1,0,0,44,0,0
22,5,311512,1,10,0,2,2,4,1,0,0,15,0,0
48,0,242406,2,7,2,7,5,0,1,0,0,40,3,0
21,0,197200,1,10,2,7,1,0,1,0,0,40,0,0
19,0,544091,3,9,6,8,0,0,0,0,0,25,0,0
48,1,265477,5,12,0,5,2,0,1,0,0,40,0,0
24,0,172987,0,13,0,0,2,0,1,0,0,50,0,0
53,0,144361,3,9,0,7,2,0,1,0,0,38,0,0
44,0,128354,10,14,1,4,5,0,0,0,0,40,0,0
25,0,32275,1,10,0,4,0,3,0,0,0,40,0,0
18,0,226956,3,9,2,2,1,0,0,0,0,30,-1,0
47,2,109832,3,9,1,4,3,0,1,0,0,60,0,0
46,0,216666,14,3,0,7,2,0,1,0,0,40,20,0
35,0,56352,6,11,0,2,2,0,1,0,0,40,3,0
30,0,188146,3,9,0,7,2,0,1,5013,0,40,0,0
30,0,59496,0,13,0,3,2,0,1,2407,0,40,0,0
48,0,149640,3,9,0,10,2,0,1,0,0,40,0,0
29,0,105598,1,10,1,0,3,0,1,0,0,58,0,0
36,0,155537,3,9,0,1,2,0,1,0,0,40,0,0
28,0,183175,1,10,1,8,3,0,0,0,0,40,0,0
25,-1,200681,1,10,2,-1,1,0,1,0,0,40,0,0
19,0,101509,1,10,2,5,1,0,1,0,0,32,0,0
31,0,309974,0,13,3,3,1,4,0,0,0,40,0,0
23,0,211678,1,10,2,7,3,0,1,0,0,40,0,0
40,0,32214,5,12,0,8,2,0,1,0,0,40,0,0
67,-1,212759,12,6,0,-1,2,0,1,0,0,2,0,0
18,0,309634,2,7,2,2,1,0,0,0,0,22,0,0
31,4,125927,8,4,0,9,2,0,1,0,0,40,0,0
18,0,446839,3,9,2,3,3,0,1,0,0,30,0,0
46,0,51618,3,9,0,2,0,0,0,0,0,40,0,0
59,0,159937,3,9,0,3,2,0,1,0,0,48,0,0
30,0,54334,7,5,2,3,3,0,1,0,0,40,0,0
43,3,410867,13,16,2,5,3,0,0,0,0,50,0,1
37,0,286730,1,10,1,1,5,0,0,0,0,40,0,0
28,0,212563,1,10,1,7,5,4,0,0,0,25,0,0
30,0,117747,3,9,0,3,0,1,0,0,1573,35,-1,0
48,0,171095,5,12,1,4,5,0,0,0,0,40,2,0
32,3,249409,3,9,2,2,1,4,1,0,0,40,0,0
29,0,103432,3,9,2,1,3,0,1,0,0,40,0,0
31,4,189265,3,9,2,8,3,0,0,0,0,40,0,0
24,0,432376,0,13,2,3,4,0,1,0,0,40,0,0
53,0,95647,7,5,0,6,2,0,1,0,0,50,0,0
56,2,303090,1,10,0,3,2,0,1,0,0,Female,0,0
22,0,102632,3,9,2,1,3,0,1,0,0,41,0,0
40,0,118853,0,13,0,4,2,0,1,0,0,60,0,0
19,0,301606,1,10,2,2,1,4,1,0,0,35,0,0
35,-1,129305,3,9,0,-1,2,0,1,0,0,40,0,0
28,0,69621,5,12,2,3,3,0,0,0,0,60,0,0
38,1,120985,3,9,0,1,2,0,1,4386,0,35,0,0
37,0,254202,0,13,0,3,2,0,1,0,0,50,0,0
43,1,56920,3,9,0,1,2,0,1,0,0,60,0,0
20,0,34310,1,10,2,3,1,0,1,0,0,20,0,0
19,0,316868,1,10,2,2,1,0,1,0,0,30,20,0
70,0,105376,1,10,2,0,4,0,1,0,0,40,0,0
31,0,185814,3,9,2,10,5,4,0,0,0,30,0,0
22,0,175374,1,10,0,2,2,0,1,0,0,24,0,0
36,0,108293,3,9,4,2,5,0,0,0,0,24,0,0
43,-1,174662,1,10,1,-1,3,0,0,0,0,40,0,0
47,4,186009,1,10,1,8,5,0,0,0,0,38,20,0
34,0,198183,3,9,2,8,3,0,0,0,0,40,0,0
33,0,163003,0,13,2,4,4,1,0,0,0,40,15,0
21,0,296158,3,9,2,1,1,0,1,0,0,35,0,0
23,0,214542,0,13,2,6,3,0,1,0,0,40,0,0
71,1,494223,1,10,3,3,5,4,1,0,1816,2,0,0
29,0,191535,3,9,1,1,3,0,1,0,0,60,0,0
42,0,228456,0,13,3,2,4,4,1,0,0,50,0,0
68,-1,38317,11,2,1,-1,3,0,0,0,0,20,0,0
25,0,252752,3,9,2,2,5,0,0,0,0,40,0,0
44,2,78374,10,14,1,4,5,1,0,0,0,40,0,0
36,0,207157,1,10,1,2,5,0,0,0,0,40,20,0
39,3,235485,5,12,2,4,3,0,1,0,0,42,0,0
46,5,102628,10,14,4,12,5,0,1,0,0,40,0,0
66,4,54826,6,11,4,5,3,0,0,0,0,20,0,0
27,0,124953,3,9,2,2,3,0,1,0,1980,40,0,0
28,5,175325,3,9,0,12,2,0,1,0,0,40,0,0
27,0,428030,0,13,2,1,3,0,1,0,0,50,0,0
34,0,483777,3,9,2,6,3,4,1,0,0,40,0,0
18,0,183930,3,9,2,2,1,0,1,0,0,12,0,0
43,0,114580,1,10,1,8,3,0,0,0,0,40,0,0
30,0,633742,1,10,2,1,3,4,1,0,0,45,0,0
34,0,304030,3,9,0,8,2,4,1,0,0,40,0,0
41,1,143129,0,13,1,4,3,0,0,0,0,40,0,0
53,-1,135105,0,13,1,-1,3,0,0,0,0,50,0,0
31,0,99928,10,14,0,5,0,0,0,0,0,50,0,0
38,0,155222,1,10,1,7,3,4,0,0,0,28,0,0
24,0,159567,1,10,0,7,2,0,1,0,0,40,0,0
41,4,523910,0,13,0,1,2,4,1,0,0,40,0,0
41,3,130760,0,13,0,0,2,0,1,0,0,24,0,0
23,0,197387,14,3,0,10,4,0,1,0,0,40,20,0
36,0,99374,1,10,1,1,3,0,1,0,0,40,0,0
24,1,32921,3,9,2,3,3,0,1,0,0,40,0,0
26,0,397317,10,14,2,5,3,0,0,0,1876,40,0,0
19,-1,170653,3,9,2,-1,1,0,1,0,0,40,16,0
42,4,254817,1,10,2,5,3,0,0,0,1340,40,0,0
44,4,160943,3,9,0,10,2,4,1,0,0,40,0,0
35,0,153790,1,10,2,3,3,2,0,0,0,40,0,0
60,0,85815,3,9,0,1,2,1,1,0,0,40,0,0
50,0,313321,5,12,1,3,3,0,0,0,0,40,0,0
38,0,182609,0,13,0,3,2,0,1,0,0,50,17,0
25,0,255004,12,6,2,1,3,0,1,0,0,40,0,0
31,0,197860,1,10,0,6,2,0,1,0,0,40,0,0
64,-1,187656,11,2,1,-1,3,0,1,0,0,40,0,0
90,0,51744,3,9,2,2,3,4,1,0,2206,40,0,0
54,0,176681,3,9,0,8,2,4,1,0,0,20,0,0
53,4,140359,15,1,2,7,3,0,0,0,0,35,0,0
18,0,243313,3,9,2,3,1,0,0,0,0,40,0,0
60,-1,24215,12,6,1,-1,3,2,0,0,0,10,0,0
66,1,167687,3,9,0,9,2,0,1,1409,0,50,0,0
75,0,314209,6,11,4,8,3,0,0,0,0,20,29,0
65,0,176796,3,9,1,8,3,0,0,0,0,40,0,0
