37,0,337778,2,7,1,9,3,0,1,0,0,40,0,0
31,1,162442,0,13,0,4,0,0,0,0,0,40,0,1
47,4,51579,1,10,0,12,2,0,1,0,0,50,0,0
18,0,170183,3,9,2,2,1,0,0,0,0,20,0,0
32,0,137875,1,10,1,3,5,0,0,0,0,30,0,0
47,0,239439,2,7,0,7,0,4,0,0,0,40,0,0
33,0,63079,3,9,1,8,5,4,0,0,0,40,0,0
36,4,348728,0,13,2,5,3,0,0,0,0,35,0,0
25,0,236242,4,15,2,5,3,0,0,0,0,30,0,0
43,0,154538,5,12,1,1,3,0,1,0,0,40,0,0
56,0,134195,10,14,2,3,3,0,1,0,0,50,0,0
47,0,225456,3,9,2,0,4,0,1,0,0,50,0,0
23,0,399022,3,9,2,2,1,0,1,0,0,35,0,0
39,0,225504,10,14,2,5,3,0,1,0,0,40,0,0
44,0,216411,6,11,3,5,3,0,0,0,0,40,24,0
22,0,304602,3,9,2,6,1,0,1,0,0,40,0,0
56,0,105281,3,9,4,3,3,0,0,0,1974,40,0,0
39,0,140854,3,9,2,5,3,0,1,0,0,50,0,0
41,1,277783,1,10,1,1,3,0,1,0,2001,50,0,0
57,5,25045,0,13,1,8,5,0,1,2174,0,37,0,0
32,0,164197,0,13,0,1,2,0,1,0,0,44,0,1
24,4,155818,1,10,0,8,0,0,0,0,0,44,0,0
22,0,239612,3,9,2,8,1,0,1,0,0,20,0,0
59,0,170988,3,9,0,3,2,0,1,0,0,55,0,0
24,0,283896,3,9,2,6,3,0,1,0,0,40,0,0
41,0,96741,5,12,1,3,5,0,1,0,0,40,0,0
59,0,35411,3,9,4,7,3,0,0,0,0,40,0,0
20,0,41432,1,10,2,8,1,0,0,0,0,46,0,0
39,5,122011,10,14,0,5,0,0,0,5178,0,38,0,1
33,0,31481,0,13,5,2,5,0,0,0,0,24,0,0
23,4,254127,0,13,2,5,4,0,0,0,0,50,0,0
21,0,278254,3,9,0,7,2,4,1,0,0,40,0,0
37,1,36214,0,13,0,1,2,0,1,0,0,65,0,1
39,5,176949,5,12,0,12,2,0,1,0,0,52,0,0
51,0,118793,0,13,0,5,2,0,1,0,0,70,0,1
48,0,207817,3,9,2,2,3,0,0,0,0,32,29,0
35,1,120301,1,10,0,4,2,0,1,0,0,45,0,0
49,2,197332,1,10,0,3,2,0,1,0,0,60,0,0
23,0,161478,1,10,2,2,1,1,0,0,0,23,0,0
25,0,177625,3,9,2,7,3,0,1,0,0,40,0,0
31,0,123430,2,7,0,9,2,0,1,0,0,65,20,0
32,0,113364,0,13,2,10,3,0,1,0,0,40,0,0
43,4,98130,0,13,1,5,1,0,0,0,0,39,0,0
37,4,251396,5,12,0,5,2,0,1,0,0,45,4,1
17,0,60562,7,5,2,2,1,0,0,0,0,20,0,0
18,0,96483,3,9,2,2,1,1,0,0,0,20,0,0
35,0,172571,6,11,1,10,3,0,1,0,0,50,0,0
59,1,309124,3,9,0,10,2,0,1,0,0,40,0,1
42,-1,137390,3,9,0,-1,2,0,1,0,0,40,0,0
36,1,27053,3,9,3,2,5,0,0,0,0,40,0,0
50,5,288353,0,13,0,12,2,0,1,0,0,40,0,1
61,0,176839,0,13,0,5,2,0,1,15024,0,50,0,1
22,0,81145,3,9,2,2,3,0,0,0,0,25,0,0
34,0,217460,0,13,0,4,2,0,1,0,0,45,0,1
20,0,116791,3,9,2,7,4,0,0,0,0,40,0,0
21,0,100462,6,11,2,4,1,0,0,2174,0,60,0,0
58,0,123436,0,13,0,4,2,0,1,7688,0,50,0,1
58,3,244830,0,13,3,5,3,0,1,4787,0,40,0,1
39,4,222572,10,14,2,5,5,0,0,0,0,43,0,0
32,0,48458,3,9,2,3,1,4,0,0,1669,45,0,0
58,0,34788,1,10,0,3,2,0,1,0,1887,40,0,1
42,4,176716,10,14,1,5,3,0,1,0,0,40,0,0
23,0,126945,1,10,2,5,3,0,1,0,0,25,0,0
32,2,281030,3,9,2,1,3,0,1,0,0,40,0,0
28,0,472580,1,10,2,3,1,4,1,0,0,40,0,0
39,3,382859,3,9,0,1,2,0,1,0,0,40,0,1
47,3,99549,1,10,1,8,5,4,0,0,0,40,0,0
22,0,102632,1,10,0,4,2,0,1,0,0,45,0,0
51,1,111939,3,9,0,10,2,0,1,0,0,35,0,1
31,0,258932,3,9,5,2,3,0,0,0,0,80,16,0
23,0,198996,3,9,2,8,3,0,0,0,0,40,0,0
23,0,179413,3,9,2,1,5,0,1,0,0,40,0,0
25,0,69739,12,6,2,7,1,0,1,0,0,40,0,0
49,2,94606,13,16,0,5,2,4,1,0,0,60,0,1
39,0,207568,3,9,0,6,2,0,1,0,0,48,0,1
27,0,387776,1,10,2,2,1,0,1,0,0,40,0,0
22,0,223515,0,13,2,5,5,0,1,0,0,20,0,0
49,1,51620,13,16,0,5,2,0,1,0,0,60,0,0
34,0,144798,1,10,2,8,3,0,0,0,0,40,0,0
41,0,224799,1,10,0,1,2,0,1,0,0,40,0,0
74,1,119129,3,9,0,3,2,0,1,0,2149,20,0,0
29,2,260729,3,9,0,3,0,0,0,0,1977,25,0,1
60,0,80574,3,9,1,2,5,0,0,0,0,38,0,0
51,3,36186,0,13,0,5,2,0,1,0,0,40,0,1
27,0,130807,5,12,0,0,2,0,1,0,0,40,0,0
40,3,177595,1,10,0,1,2,0,1,0,1579,40,0,0
45,4,132563,4,15,1,5,5,4,0,0,1726,40,0,0
58,1,157786,3,9,0,4,2,0,1,0,0,40,0,0
25,0,503012,14,3,2,1,3,0,1,0,0,40,20,0
40,2,209344,3,9,1,8,5,0,0,0,0,15,-1,0
47,0,343742,3,9,3,1,5,4,1,0,0,40,0,0
49,3,115784,1,10,0,1,2,0,1,0,0,40,0,0
26,0,150361,1,10,2,0,1,0,0,0,0,40,0,0
22,0,153323,1,10,2,5,3,4,1,0,0,20,0,0
19,0,102723,1,10,2,8,1,0,0,0,0,40,0,0
41,4,575442,1,10,1,1,3,0,1,0,0,40,0,0
24,0,216867,12,6,2,2,4,0,1,0,0,30,20,0
24,1,166036,1,10,0,10,2,0,1,0,0,60,0,0
43,0,150528,10,14,0,5,2,0,1,0,0,40,0,1
20,-1,189740,1,10,2,-1,1,0,0,0,0,32,0,0
42,5,341638,0,13,0,5,2,0,1,0,0,40,0,1
60,0,83861,3,9,0,6,2,0,1,0,0,40,0,0
23,0,373628,0,13,2,2,1,0,0,0,0,20,0,0
39,0,34028,0,13,1,4,5,0,0,0,0,48,0,0
60,0,191188,3,9,0,10,2,0,1,0,0,40,0,0
23,0,201680,9,8,0,1,2,0,1,0,0,40,0,0
59,0,359292,11,2,0,7,2,0,1,0,0,40,20,0
41,0,304906,0,13,0,4,2,0,1,0,0,40,0,1
45,0,26522,1,10,0,8,0,0,0,0,1902,35,0,1
32,0,205390,3,9,0,3,2,0,1,0,0,49,0,0
51,0,334679,6,11,4,5,5,1,0,0,0,40,0,0
30,5,137613,10,14,0,5,2,1,1,0,0,17,27,0
44,0,113324,3,9,0,1,2,0,1,0,0,40,0,0
38,4,123983,0,13,2,4,5,1,1,0,1741,40,19,0
40,0,111483,10,14,0,4,2,0,1,0,0,50,0,1
29,0,231554,1,10,0,8,2,4,1,0,0,50,0,0
36,0,33887,1,10,1,5,3,0,1,0,0,40,0,0
56,0,98630,8,4,2,8,3,0,1,0,0,40,0,0
41,-1,27187,6,11,0,-1,2,0,1,0,2415,12,0,1
54,0,203635,3,9,0,8,2,0,1,7298,0,60,0,1
61,0,170262,3,9,0,4,0,0,0,15024,0,38,0,1
40,0,179508,3,9,0,7,2,0,1,0,0,55,0,0
40,0,170019,3,9,2,2,3,0,1,0,0,40,-1,0
47,0,335973,3,9,1,8,5,0,0,0,0,40,0,0
48,0,73434,3,9,0,8,0,0,0,0,0,40,5,1
40,0,114580,3,9,0,4,0,0,0,0,0,24,0,1
44,5,180609,3,9,0,12,2,0,1,0,0,40,0,0
24,0,403671,1,10,2,7,3,0,1,0,0,40,0,0
42,0,172297,10,14,0,8,2,0,1,0,1902,40,0,1
25,5,108542,1,10,0,12,2,0,1,0,0,40,0,0
37,0,108366,0,13,2,10,3,0,1,0,0,46,0,0
34,0,187215,0,13,0,5,0,0,0,15024,0,36,0,1
42,0,384508,2,7,1,3,5,0,1,1506,0,50,20,0
58,5,223400,0,13,0,5,0,0,0,0,0,20,0,1
23,3,39603,1,10,2,1,5,2,1,0,0,40,0,0
30,0,312667,1,10,0,1,2,0,1,0,0,40,0,0
18,0,168288,3,9,2,6,1,0,1,0,0,40,0,0
58,0,100313,1,10,0,12,2,0,1,0,1902,40,0,1
37,0,180342,0,13,2,3,3,0,1,0,0,45,0,0
54,0,142169,3,9,2,6,1,0,1,0,0,40,0,0
38,5,34180,1,10,0,4,2,0,1,0,0,40,0,0
41,0,325786,3,9,0,7,2,0,1,0,0,40,0,0
28,0,119793,1,10,2,8,1,0,1,0,0,40,0,0
79,2,183686,0,13,0,3,2,0,1,0,0,20,0,1
30,0,84119,1,10,0,1,2,0,1,0,2051,40,0,0
23,0,65481,3,9,0,7,0,0,0,0,0,40,0,1
31,0,164190,1,10,0,5,2,0,1,0,0,50,0,1
37,0,206699,3,9,1,0,1,0,1,0,0,45,0,0
57,0,353881,3,9,1,10,3,0,1,0,0,45,0,0
37,0,99151,3,9,0,8,0,0,0,0,0,40,0,1
17,0,221129,7,5,0,2,2,0,1,0,0,40,0,0
50,0,149770,10,14,2,5,5,0,0,0,0,40,0,0
58,0,172333,3,9,0,3,2,0,1,7688,0,40,0,1
61,0,51170,3,9,0,1,2,0,1,0,0,55,0,0
21,-1,148509,1,10,2,-1,3,0,0,0,0,30,0,0
21,0,65225,1,10,2,8,3,0,0,0,0,30,0,0
42,0,124692,3,9,0,6,2,0,1,0,0,40,0,0
37,1,298444,10,14,0,5,2,0,1,0,0,40,0,0
56,1,172618,0,13,0,5,2,0,1,7688,0,40,0,1
45,0,350440,3,9,0,4,2,1,1,0,0,40,0,1
53,0,123703,3,9,1,10,3,0,1,0,0,40,0,0
63,0,45912,3,9,4,2,4,0,0,0,0,40,0,0
20,0,117767,1,10,2,6,1,0,1,0,0,40,0,0
30,0,182177,3,9,2,2,3,0,1,0,0,40,22,0
28,0,416577,3,9,0,1,2,4,1,2829,0,40,0,0
21,0,234108,1,10,2,6,1,0,1,0,0,40,0,0
46,0,171199,0,13,1,7,5,3,0,0,0,40,3,0
50,0,135339,9,8,0,3,2,1,1,0,0,40,1,1
49,1,175622,0,13,0,5,2,0,1,0,0,40,0,1
30,0,105908,3,9,0,1,2,0,1,0,0,40,0,0
62,0,57970,8,4,1,6,3,0,1,0,0,40,0,0
25,0,124111,0,13,2,8,1,0,0,0,0,40,0,0
32,0,127895,1,10,2,8,1,4,0,0,0,40,0,0
33,0,177675,0,13,0,4,2,0,1,0,0,50,5,1
23,-1,164574,5,12,2,-1,1,0,1,0,0,40,0,0
46,0,268022,10,14,0,4,2,0,1,0,0,55,-1,1
25,0,195994,11,2,2,11,3,0,0,0,0,40,31,0
46,0,90042,1,10,0,1,2,0,1,0,0,40,0,1
53,1,105478,0,13,0,4,2,0,1,0,2415,40,0,1
27,0,213921,3,9,2,2,1,0,1,0,0,40,20,0
33,0,182792,3,9,1,2,5,0,0,0,0,40,0,0
31,0,243605,0,13,4,3,5,0,0,0,1380,40,12,0
22,0,67234,3,9,2,3,3,0,1,0,0,60,0,0
34,0,82623,3,9,0,2,2,0,1,0,0,20,0,0
35,0,77146,6,11,1,4,3,0,1,0,0,45,0,0
25,0,169124,3,9,0,10,2,0,1,0,0,45,0,0
34,0,238305,1,10,0,2,0,0,0,0,1628,12,-1,0
34,0,281852,3,9,2,10,3,4,1,0,0,80,0,0
22,0,234474,1,10,2,8,1,4,0,0,0,25,0,0
39,0,203763,13,16,1,5,5,0,0,0,0,80,0,0
72,0,97304,3,9,5,7,5,0,1,2346,0,40,-1,0
18,0,171088,1,10,2,3,1,0,0,0,0,10,0,0
37,0,162424,3,9,0,1,2,0,1,0,0,45,0,0
35,0,297767,1,10,3,8,3,4,1,0,0,40,0,0
41,0,77373,1,10,0,10,2,0,1,0,1848,65,0,1
29,0,253856,0,13,0,10,2,0,1,0,0,20,0,0
48,1,82098,1,10,0,4,2,1,1,0,0,65,0,0
27,0,194652,3,9,2,1,1,4,1,0,0,40,0,0
42,0,175133,1,10,2,7,5,4,0,0,0,40,0,0
51,4,136823,3,9,0,4,0,0,0,0,0,32,0,0
19,0,229431,1,10,2,5,1,0,1,0,0,11,0,0
69,-1,195779,6,11,4,-1,3,0,0,0,0,1,0,0
26,0,302097,3,9,0,7,2,0,1,3464,0,48,0,0
22,0,310152,1,10,2,10,3,0,1,0,0,40,0,0
28,0,72443,1,10,2,4,3,0,1,0,1669,60,0,0
46,0,148738,3,9,0,6,2,0,1,0,1740,35,0,0
27,0,19395,1,10,0,6,0,0,0,0,0,35,0,0
41,0,204046,3,9,0,1,2,0,1,0,0,40,0,0
25,0,93223,1,10,1,5,5,0,0,0,0,35,0,0
57,3,425161,10,14,0,3,2,0,1,15024,0,40,0,1
50,1,175456,3,9,0,9,2,0,1,0,0,50,0,0
30,0,164309,3,9,2,3,3,0,0,0,0,35,0,0
34,0,42900,0,13,0,4,2,0,1,0,0,50,0,1
56,4,435836,10,14,1,5,3,0,0,0,0,40,0,0
36,0,183902,0,13,0,5,0,0,0,0,0,4,0,1
30,-1,411560,3,9,0,-1,2,4,1,0,0,40,0,0
46,0,149388,0,13,0,1,2,0,1,0,0,40,0,1
61,0,85434,3,9,0,10,2,0,1,0,0,40,0,0
26,0,106406,1,10,0,1,2,0,1,0,0,40,0,0
39,0,80324,1,10,0,4,2,0,1,0,1977,62,0,1
32,0,249550,1,10,2,5,3,0,1,0,0,44,0,0
18,0,675421,7,5,2,6,1,0,1,594,0,40,0,0
37,0,118486,0,13,3,5,5,0,0,4934,0,32,0,1
22,0,231085,1,10,2,2,1,0,1,0,0,30,0,0
50,0,138179,5,12,0,1,2,0,1,0,1902,40,0,1
56,2,105582,1,10,0,4,2,0,1,7688,0,50,0,1
49,5,207120,3,9,0,6,2,0,1,0,0,40,0,1
17,0,148522,2,7,2,2,1,0,1,0,1721,15,0,0
26,4,211497,1,10,0,5,2,0,1,0,0,40,0,0
51,0,102904,3,9,1,3,5,0,0,0,0,43,0,0
24,0,42401,0,13,2,3,3,0,1,0,0,47,0,0
25,0,108301,3,9,3,2,5,0,0,0,0,20,0,0
44,0,164678,10,14,0,5,0,0,0,0,0,45,0,0
51,0,120270,6,11,0,3,2,0,1,0,0,40,0,1
33,0,196385,10,14,0,5,2,0,1,0,0,37,0,1
32,0,258406,1,10,2,1,5,0,1,0,0,72,20,0
41,2,125831,3,9,0,3,2,0,1,0,1887,55,0,1
49,4,268234,3,9,0,12,2,0,1,0,0,40,0,1
39,0,297847,7,5,0,2,0,4,0,3411,0,34,0,0
48,0,172709,3,9,1,2,5,4,0,0,0,40,0,0
42,0,100800,3,9,2,1,3,0,1,0,0,40,0,0
31,0,31600,0,13,2,5,3,0,0,0,0,40,0,0
28,1,33363,3,9,0,9,2,0,1,0,0,70,0,1
61,0,230568,0,13,1,8,3,0,1,0,0,40,0,1
31,5,157673,3,9,0,9,2,0,1,0,0,40,0,0
58,0,163113,3,9,4,3,3,0,0,0,0,35,0,1
38,1,334366,1,10,0,9,0,0,0,0,0,15,0,0
50,0,767403,3,9,0,7,2,0,1,3103,0,40,0,1
63,3,154675,3,9,4,4,3,0,0,0,0,40,0,0
37,0,86150,0,13,0,2,0,1,0,0,0,30,0,1
56,0,195668,12,6,0,2,2,0,1,0,0,35,12,1
50,0,128143,0,13,0,4,2,0,1,0,0,50,0,1
36,0,254493,1,10,0,3,2,0,1,0,0,44,0,0
37,0,83893,6,11,0,8,2,0,1,0,0,40,0,0
47,1,174533,1,10,0,1,2,0,1,0,0,40,0,0
38,4,185394,0,13,0,5,0,0,0,7688,0,40,0,1
30,0,232475,3,9,3,1,3,0,1,0,0,40,0,0
27,0,274964,0,13,2,9,3,0,1,0,0,65,0,0
58,2,112945,4,15,2,5,3,0,1,27828,0,40,0,1
21,0,292264,3,9,2,1,3,0,1,0,0,35,0,0
57,0,180920,3,9,0,10,2,0,1,0,0,40,0,1
24,0,293324,3,9,0,7,2,0,1,0,0,40,0,0
43,1,190044,3,9,0,3,2,0,1,0,0,40,0,0
22,5,124942,1,10,2,2,1,0,1,0,0,45,0,0
30,0,149787,1,10,0,6,2,0,1,0,0,40,0,0
27,1,243569,3,9,0,3,2,0,1,0,0,40,0,0
25,0,193051,0,13,0,0,2,0,1,0,0,35,0,0
18,0,122775,3,9,2,2,1,0,1,0,0,35,0,0
47,0,209320,3,9,3,2,3,0,0,0,0,40,0,0
49,0,214169,1,10,0,1,2,0,1,0,0,40,0,1
23,0,239663,1,10,2,6,1,0,1,2597,0,50,0,0
40,1,403550,1,10,0,1,2,0,1,0,0,50,0,0
42,3,52781,10,14,0,5,2,0,1,0,1902,40,0,1
28,0,282398,1,10,3,0,5,0,1,0,0,40,0,1
29,0,200511,0,13,0,3,2,0,1,0,0,50,0,0
27,3,214385,3,9,2,8,3,4,0,0,0,40,0,0
22,0,353039,3,9,2,1,5,0,0,0,0,36,20,0
41,2,145441,10,14,0,4,2,0,1,0,0,50,0,1
20,0,44064,1,10,2,5,1,0,1,0,0,25,0,0
24,4,201664,1,10,2,12,1,0,1,0,0,40,0,0
46,0,266337,6,11,1,1,5,0,1,0,0,40,0,0
44,0,332401,4,15,0,5,2,0,1,99999,0,65,0,1
53,0,260106,3,9,4,3,3,0,0,0,0,30,0,0
41,0,116103,3,9,4,4,4,0,1,914,0,40,0,0
77,0,117898,0,13,0,4,2,0,1,0,0,50,0,1
61,0,130684,1,10,0,5,2,0,1,0,0,42,0,0
26,0,149943,3,9,2,2,4,1,1,0,0,60,-1,0
47,1,165039,1,10,2,2,5,4,0,0,0,40,0,0
54,0,288992,12,6,1,5,5,0,1,14344,0,68,0,1
67,1,141797,8,4,0,4,2,0,1,0,0,40,0,0
28,0,168514,5,12,0,4,0,0,0,0,0,40,0,0
21,0,157893,3,9,2,10,1,0,0,0,0,40,0,0
22,0,208946,1,10,2,7,3,0,1,0,0,40,0,0
44,1,315406,2,7,0,9,2,0,1,0,0,88,0,0
45,0,38240,3,9,1,1,3,0,1,0,0,40,0,0
40,0,229148,9,8,0,2,2,4,1,0,0,40,18,0
37,0,191524,6,11,3,5,1,0,0,0,0,38,0,0
22,0,226327,1,10,2,8,1,0,0,0,0,40,0,0
18,0,27780,3,9,2,3,1,0,0,0,0,25,0,0
22,0,200374,3,9,2,7,4,0,1,0,0,35,0,0
19,0,195805,3,9,2,3,1,0,0,0,0,12,0,0
54,4,178356,7,5,0,2,2,0,1,0,0,40,0,0
30,0,186346,0,13,2,4,3,0,0,0,0,50,0,0
45,5,94754,10,14,0,8,2,0,1,0,0,40,7,0
35,0,248010,0,13,5,1,5,0,1,0,0,40,0,0
43,0,498079,0,13,1,4,5,0,0,0,0,40,0,0
37,0,161141,6,11,0,1,2,0,1,0,0,40,21,1
31,0,303032,1,10,2,2,5,4,0,0,0,40,0,0
46,0,84402,0,13,1,5,3,0,1,0,0,45,0,1
30,0,137606,3,9,0,10,2,0,1,5013,0,40,0,0
36,0,222584,3,9,1,8,5,4,0,0,0,40,0,0
19,0,223669,1,10,2,2,1,0,1,0,0,30,0,0
34,0,182926,3,9,0,1,2,0,1,0,0,43,0,1
45,0,84790,0,13,0,5,2,0,1,0,0,55,0,1
25,0,202033,0,13,0,5,2,0,1,0,0,40,0,0
24,0,141040,1,10,2,8,1,4,0,0,0,40,0,0
31,0,259425,3,9,0,1,2,0,1,0,0,40,0,1
46,0,146919,3,9,0,8,0,0,0,0,0,40,0,1
32,2,45796,3,9,0,4,2,0,1,0,0,45,0,0
37,1,29814,3,9,2,9,1,0,1,0,0,85,0,0
46,0,218329,1,10,2,1,1,0,1,0,0,40,0,0
48,0,216734,1,10,1,4,3,0,0,0,0,40,0,0
31,0,234387,3,9,1,4,5,4,0,0,0,40,0,0
27,4,177072,1,10,2,5,4,0,1,0,0,16,0,0
26,0,358975,1,10,2,11,3,0,0,0,0,50,30,0
33,5,374905,12,6,0,2,2,0,1,0,0,40,0,0
53,4,608184,3,9,0,10,2,4,1,0,0,40,0,1
54,0,223660,3,9,0,4,2,0,1,0,0,55,0,1
38,0,405284,0,13,2,2,1,0,0,0,0,35,0,0
48,0,165267,12,6,0,9,2,4,1,0,0,40,0,0
32,0,151773,1,10,0,1,2,0,1,0,0,45,0,0
22,0,202871,6,11,0,2,2,0,1,0,0,44,0,0
